"id. ID odpovede";"submitdate. Dátum odoslania";"lastpage. Posledná strana";"startlanguage. Začať jazyk";"seed. Seed";"startdate. Dátum začatia";"datestamp. Dátum poslednej akcie";"ipaddr. IP adresa";"G01Q00. V prípade, že pri vypĺňaní tohto dotazníka nepoužívate myš, prosím, nepokračujte.   Tento dotazník je nutné vypĺňať s použitím počítačovej myši.  V prípade, že nepoužívate počítačovú myš, prosím ďalej vo vypĺňaní dotazníka nepokračujte.    ";"G02Q00. Inštrukcie k Osobnostnému testu   V nasledujúcej časti budete vypĺňať osobnostný dotazník. Predstavte si, že dotazník vypĺňate, lebo sa uchádzate o vysnívanú prácu. Zamestnávateľ na základe Vašich odpovedí rozhodne, či Vás prijme, alebo nie. Je preto pre Vás výhodné vykresliť sa v čo najlepšom svetle.   Preto Vás žiadame, aby ste dotazník vyplnili tak, aby ste sa pre zamestnávateľa javili čo najatraktívnejšie. Odprezentujte sa tak, aby zamestnávateľ nemal pochybnosti o Vašom psychickom zdraví. Ak to bude nutné, klamte. No dávajte si pozor, aby Vaše klamstvá neboli príliš očividné.   Vaše odpovede sú anonymné. Dotazník pozostáva z tvrdení, s ktorými vyjadríte svoj súhlas na škále. Po prečítaní tvrdenia by ste mali odpovedať čo najrýchlejšie, keďže čas odozvy je dôležitým faktorom pri vyhodnocovaní dotazníka.   Vaše odpovede budú zaznamenané a použité pre potreby riešenia bakalárskeho projektu. Preto je dôležité dotazník vypĺňať zodpovedne.   ";"G02Q01. Som niekto, kto je spoločenský, rád trávi čas s inými ľuďmi ";"G02Q02. Som niekto, kto je súcitný, má dobré srdce ";"G02Q03. Som niekto, kto má sklon byť chaotický ";"G02Q04. Som niekto, kto je uvoľnený, dobre zvláda stres";"G02Q06. Som niekto, kto má asertívnu osobnosť, vyjadruje svoje názory";"G02Q07. Som niekto, kto je úctivý, správa sa k iným úctivo";"G02Q08. Som niekto, kto má sklon byť lenivý";"G02Q09. Som niekto, kto ostáva optimistický napriek prekážkam";"G02Q11. Som niekto, kto je málokedy pre niečo zapálený";"G02Q12. Som niekto, kto má sklon hľadať chyby v ostatných";"G02Q13. Som niekto, kto je spoľahlivý a dôsledný";"G02Q14. Som niekto, kto je náladový, máva výkyvy nálady";"G02Q16. Som niekto, kto má sklon byť tichý";"G02Q17. Som niekto, kto cíti málo pochopenia a súcitu k iným";"G02Q18. Som niekto, kto je systematický, rád udržiava veci v poriadku";"G02Q19. Som niekto, kto môže bývať napätý";"G02Q21. Som niekto, kto je dominantný, správa sa ako vodca ";"G02Q22. Som niekto, kto vyvoláva spory s inými";"G02Q23. Som niekto, komu robí problém začať nejakú úlohu ";"G02Q24. Som niekto, kto sa cíti sebaistý, je so sebou spokojný ";"G02Q26. Som niekto, kto je menej aktívny než ostatní ľudia";"G02Q27. Som niekto, kto má v povahe odpúšťať";"G02Q28. Som niekto, kto môže byť trochu nedbanlivý";"G02Q29. Som niekto, kto je emocionálne stabilný, neznepokojí sa tak ľahko";"G02Q31. Som niekto, kto je niekedy hanblivý, uzavretý";"G02Q32. Som niekto, kto je nápomocný a nezištný k iným";"G02Q33. Som niekto, kto udržuje svoje veci usporiadané a zorganizované";"G02Q34. Som niekto, kto sa veľa znepokojuje";"G02Q36. Som niekto, kto pokladá za ťažké ovplyvňovať ľudí";"G02Q37. Som niekto, kto je niekedy hrubý k iným";"G02Q38. Som niekto, kto je efektívny, veci dokončí";"G02Q39. Som niekto, kto sa často cíti smutný";"G02Q41. Som niekto, kto je plný energie";"G02Q42. Som niekto, kto je podozrievavý voči úmyslom iných";"G02Q43. Som niekto, kto je dôveryhodný, dá sa na neho vždy spoľahnúť";"G02Q44. Som niekto, kto má svoje emócie pod kontrolou";"G02Q46. Som niekto, kto je zhovorčivý";"G02Q47. Som niekto, kto môže byť chladný a ľahostajný";"G02Q48. Som niekto, kto zanecháva neporiadok, neupratuje";"G02Q49. Som niekto, kto zriedkakedy cíti úzkosť alebo obavy";"G02Q51. Som niekto, kto preferuje, aby iní robili rozhodnutia";"G02Q52. Som niekto, kto je slušný, zdvorilý voči iným";"G02Q53. Som niekto, kto je vytrvalý, pracuje pokiaľ nie je úloha dokončená";"G02Q54. Som niekto, kto má sklon cítiť sa skľúčený, skleslý";"G02Q56. Som niekto, kto prejavuje veľa nadšenia";"G02Q57. Som niekto, kto si myslí o ľuďoch to najlepšie ";"G02Q58. Som niekto, kto sa niekedy správa nezodpovedne";"G02Q59. Som niekto, kto je temperamentný, ľahko sa rozčúli";"G03Q00. Inštrukcie k demografickým otázkam   Práve ste vyplnili prvú časť dotazníka.  Teraz Vám položíme niekoľko otázok o Vás. Na otázky odpovedajte pravdivo.  Vaše odpovede budú zaznamenané a použité pre potreby riešenia bakalárskeho projektu. Preto je dôležité dotazník vypĺňať zodpovedne.   ";"G03Q01. Zvoľte odpoveď Nesúhlasím ";"G03Q02. Moja schopnosť pracovať s počítačom je na vysokej úrovni ";"G03Q03. Moja znalosť Slovenského jazyka je výborná ";"G03Q04. Moja znalosť Anglického jazyka je výborná";"G03Q05. Moja znalosť Nemeckého jazyka je výborná";"G03Q06. Aký je Váš súčasný rodinný stav? ";"G03Q07. Do akej vekovej kategórie patríte?";"G03Q08. Aké je Vaše najvyššie dosiahnuté vzdelanie? ";"G03Q09. Čo najlepšie vystihuje Váš súčasný pracovný stav? ";"G03Q10. Koľko osôb, žije vo vašej domácnosti vrátane Vás?";"G03Q11. Koľkokrát ste zmenili zamestnanie? ";"G03Q12. Aké je Vaše pohlavie? ";"G03Q13. Dostali ste niekedy z práce výpoveď? ";"G03Q14. Boli ste niekedy dlhodobo nezamestnaní (viac ako 6 mesiacov nezamestnaný, aktívne si hľadajúci zamestnanie)?";"G03Q15. Do poľa nižšie napíšte svoj tip na tému, na ktorú je podľa vás výskum zameraný:";"interviewtime. Celkový čas";"groupTime39. čas skupiny: Myš";"G01Q00Time. Čas otázky: G01Q00";"groupTime37. čas skupiny: Osobnostný test";"G02Q00Time. Čas otázky: G02Q00";"G02Q01Time. Čas otázky: G02Q01";"G02Q02Time. Čas otázky: G02Q02";"G02Q03Time. Čas otázky: G02Q03";"G02Q04Time. Čas otázky: G02Q04";"G02Q06Time. Čas otázky: G02Q06";"G02Q07Time. Čas otázky: G02Q07";"G02Q08Time. Čas otázky: G02Q08";"G02Q09Time. Čas otázky: G02Q09";"G02Q11Time. Čas otázky: G02Q11";"G02Q12Time. Čas otázky: G02Q12";"G02Q13Time. Čas otázky: G02Q13";"G02Q14Time. Čas otázky: G02Q14";"G02Q16Time. Čas otázky: G02Q16";"G02Q17Time. Čas otázky: G02Q17";"G02Q18Time. Čas otázky: G02Q18";"G02Q19Time. Čas otázky: G02Q19";"G02Q21Time. Čas otázky: G02Q21";"G02Q22Time. Čas otázky: G02Q22";"G02Q23Time. Čas otázky: G02Q23";"G02Q24Time. Čas otázky: G02Q24";"G02Q26Time. Čas otázky: G02Q26";"G02Q27Time. Čas otázky: G02Q27";"G02Q28Time. Čas otázky: G02Q28";"G02Q29Time. Čas otázky: G02Q29";"G02Q31Time. Čas otázky: G02Q31";"G02Q32Time. Čas otázky: G02Q32";"G02Q33Time. Čas otázky: G02Q33";"G02Q34Time. Čas otázky: G02Q34";"G02Q36Time. Čas otázky: G02Q36";"G02Q37Time. Čas otázky: G02Q37";"G02Q38Time. Čas otázky: G02Q38";"G02Q39Time. Čas otázky: G02Q39";"G02Q41Time. Čas otázky: G02Q41";"G02Q42Time. Čas otázky: G02Q42";"G02Q43Time. Čas otázky: G02Q43";"G02Q44Time. Čas otázky: G02Q44";"G02Q46Time. Čas otázky: G02Q46";"G02Q47Time. Čas otázky: G02Q47";"G02Q48Time. Čas otázky: G02Q48";"G02Q49Time. Čas otázky: G02Q49";"G02Q51Time. Čas otázky: G02Q51";"G02Q52Time. Čas otázky: G02Q52";"G02Q53Time. Čas otázky: G02Q53";"G02Q54Time. Čas otázky: G02Q54";"G02Q56Time. Čas otázky: G02Q56";"G02Q57Time. Čas otázky: G02Q57";"G02Q58Time. Čas otázky: G02Q58";"G02Q59Time. Čas otázky: G02Q59";"groupTime38. čas skupiny: Niekoľko otázok o Vás";"G03Q00Time. Čas otázky: G03Q00";"G03Q01Time. Čas otázky: G03Q01";"G03Q02Time. Čas otázky: G03Q02";"G03Q03Time. Čas otázky: G03Q03";"G03Q04Time. Čas otázky: G03Q04";"G03Q05Time. Čas otázky: G03Q05";"G03Q06Time. Čas otázky: G03Q06";"G03Q07Time. Čas otázky: G03Q07";"G03Q08Time. Čas otázky: G03Q08";"G03Q09Time. Čas otázky: G03Q09";"G03Q10Time. Čas otázky: G03Q10";"G03Q11Time. Čas otázky: G03Q11";"G03Q12Time. Čas otázky: G03Q12";"G03Q13Time. Čas otázky: G03Q13";"G03Q14Time. Čas otázky: G03Q14";"G03Q15Time. Čas otázky: G03Q15"
"15";"2022-03-30 07:41:48";"66";"sk";"522386122";"2022-03-30 07:34:31";"2022-03-30 07:41:48";"193.87.171.4";"";"";"Súhlasím";"Súhlasím";"Súhlasím";"Nesúhlasím";"Súhlasím";"Úplne súhlasím";"Nesúhlasím";"Súhlasím";"Nesúhlasím";"Nesúhlasím";"Úplne súhlasím";"Neutrálne";"Neutrálne";"Vôbec nesúhlasím";"Úplne súhlasím";"Neutrálne";"Neutrálne";"Nesúhlasím";"Vôbec nesúhlasím";"Súhlasím";"Nesúhlasím";"Úplne súhlasím";"Neutrálne";"Súhlasím";"Nesúhlasím";"Súhlasím";"Úplne súhlasím";"Neutrálne";"Súhlasím";"Nesúhlasím";"Úplne súhlasím";"Neutrálne";"Súhlasím";"Neutrálne";"Úplne súhlasím";"Súhlasím";"Súhlasím";"Nesúhlasím";"Vôbec nesúhlasím";"Neutrálne";"Nesúhlasím";"Úplne súhlasím";"Úplne súhlasím";"Nesúhlasím";"Súhlasím";"Súhlasím";"Neutrálne";"Nesúhlasím";"";"Nesúhlasím";"Súhlasím";"Úplne súhlasím";"Súhlasím";"Nesúhlasím";"Slobodný/á";"16-30";"Základné";"Študent";"5+";"0 (Nezmenil/a)";"Žena";"Nie";"Nie";"typy temperamentov ľudí a ich práca";"469.53";"";"20.18";"";"8.51";"14.76";"8.35";"5.2";"6.68";"6.27";"6.83";"8.83";"15.93";"9.44";"6.11";"4.74";"5.8";"4.97";"9.65";"4.79";"4.55";"6.27";"5.24";"8.92";"7.7";"6.07";"3.77";"6.11";"8.28";"6.71";"5.56";"4.99";"3";"5.28";"3.64";"5.27";"3.79";"3.74";"9.33";"7.82";"4.63";"3.91";"5.13";"5.09";"4.5";"6.91";"4.17";"7.86";"4.83";"6.42";"5.01";"3.73";"5.94";"";"9.53";"14.68";"11.7";"4.14";"3.66";"3.65";"8.02";"4.01";"7.66";"8.02";"4.06";"3.59";"3.9";"5.61";"5.83";"40.26"
"16";"";"4";"sk";"716574384";"2022-03-30 07:34:40";"2022-03-30 07:36:09";"193.87.171.4";"";"";"Súhlasím";"Súhlasím";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"91.2";"";"11.91";"";"43.43";"23.75";"12.11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"2022-03-30 07:40:54";"66";"sk";"398986611";"2022-03-30 07:34:41";"2022-03-30 07:40:54";"193.87.171.4";"";"";"Neutrálne";"Súhlasím";"Súhlasím";"Nesúhlasím";"Nesúhlasím";"Súhlasím";"Súhlasím";"Vôbec nesúhlasím";"Nesúhlasím";"Súhlasím";"Neutrálne";"Úplne súhlasím";"Úplne súhlasím";"Nesúhlasím";"Neutrálne";"Súhlasím";"Vôbec nesúhlasím";"Nesúhlasím";"Neutrálne";"Nesúhlasím";"Neutrálne";"Súhlasím";"Súhlasím";"Nesúhlasím";"Úplne súhlasím";"Súhlasím";"Neutrálne";"Súhlasím";"Súhlasím";"Neutrálne";"Neutrálne";"Súhlasím";"Neutrálne";"Neutrálne";"Nesúhlasím";"Nesúhlasím";"Nesúhlasím";"Súhlasím";"Neutrálne";"Vôbec nesúhlasím";"Súhlasím";"Neutrálne";"Neutrálne";"Súhlasím";"Neutrálne";"Nesúhlasím";"Súhlasím";"Neutrálne";"";"Nesúhlasím";"Vôbec nesúhlasím";"Neutrálne";"Neutrálne";"Vôbec nesúhlasím";"Slobodný/á";"16-30";"Základné";"Študent";"5+";"0 (Nezmenil/a)";"Muž";"Nie";"Nie";"medziľudské vzťahy";"400.62";"";"11.27";"";"4.65";"13.59";"8.04";"4.57";"5.29";"6.82";"6.77";"3.87";"5.44";"8.26";"4.19";"5.61";"8.06";"4";"7.71";"5.57";"5.41";"8.5";"4.04";"4.12";"3.99";"4.17";"6.24";"4.38";"7.01";"5.15";"4.17";"6.18";"5.02";"4.82";"4.98";"4.65";"4.33";"5.34";"4.7";"5.15";"3.88";"4.05";"4.75";"4.56";"6.47";"4.55";"3.58";"4.54";"3.79";"4.56";"4.7";"4.84";"7.43";"";"10.03";"10.26";"8.49";"7.75";"3.8";"4.03";"6.85";"6.43";"6.04";"5.58";"4.66";"5.37";"3.14";"3.62";"4.75";"32.06"
"18";"2022-03-30 07:42:57";"66";"sk";"1234114790";"2022-03-30 07:35:06";"2022-03-30 07:42:57";"193.87.171.4";"";"";"Súhlasím";"Súhlasím";"Súhlasím";"Súhlasím";"Úplne súhlasím";"Súhlasím";"Neutrálne";"Súhlasím";"Nesúhlasím";"Súhlasím";"Súhlasím";"Súhlasím";"Nesúhlasím";"Nesúhlasím";"Súhlasím";"Nesúhlasím";"Súhlasím";"Nesúhlasím";"Nesúhlasím";"Súhlasím";"Nesúhlasím";"Súhlasím";"Nesúhlasím";"Súhlasím";"Nesúhlasím";"Súhlasím";"Súhlasím";"Nesúhlasím";"Nesúhlasím";"Súhlasím";"Súhlasím";"Neutrálne";"Úplne súhlasím";"Súhlasím";"Súhlasím";"Neutrálne";"Úplne súhlasím";"Nesúhlasím";"Nesúhlasím";"Neutrálne";"Nesúhlasím";"Súhlasím";"Súhlasím";"Nesúhlasím";"Súhlasím";"Nesúhlasím";"Nesúhlasím";"Neutrálne";"";"Súhlasím";"Nesúhlasím";"Súhlasím";"Súhlasím";"Nesúhlasím";"Slobodný/á";"16-30";"Základné";"Študent";"4";"0 (Nezmenil/a)";"Žena";"Nie";"Nie";"psychológia - mentálne zdravie/sebavedomie človeka";"502.42";"";"9.05";"";"53.44";"11.91";"6.32";"4.8";"7.11";"4.48";"4.93";"5.19";"4.54";"4.86";"5.65";"5.62";"11.07";"3.77";"5.22";"4.83";"4.28";"7.52";"4.74";"5.59";"5.15";"3.84";"11.36";"4.48";"5.59";"4.75";"4.77";"6.12";"4.22";"7.79";"8.31";"3.45";"4.89";"7.78";"5.36";"3.9";"4.81";"5.26";"12.34";"5.38";"5.08";"5.37";"3.65";"6.68";"7.25";"4.6";"4.86";"6.23";"5.36";"";"8.01";"16.26";"12.9";"5.64";"5.53";"4.35";"6.99";"4.19";"8.97";"5.56";"5.5";"4.81";"4.85";"4.18";"8.18";"52.95"
"19";"";"56";"sk";"649221843";"2022-03-30 07:35:56";"2022-03-30 07:44:28";"193.87.171.4";"";"";"Súhlasím";"Súhlasím";"Súhlasím";"Nesúhlasím";"Neutrálne";"Súhlasím";"Neutrálne";"Neutrálne";"Nesúhlasím";"Súhlasím";"Súhlasím";"Neutrálne";"Neutrálne";"Nesúhlasím";"Neutrálne";"Neutrálne";"Neutrálne";"Nesúhlasím";"Neutrálne";"Neutrálne";"Neutrálne";"Neutrálne";"Neutrálne";"Neutrálne";"Súhlasím";"Súhlasím";"Neutrálne";"Neutrálne";"Súhlasím";"Nesúhlasím";"Neutrálne";"Neutrálne";"Neutrálne";"Nesúhlasím";"Súhlasím";"Neutrálne";"Súhlasím";"Nesúhlasím";"Neutrálne";"Neutrálne";"Nesúhlasím";"Súhlasím";"Súhlasím";"Neutrálne";"Súhlasím";"Neutrálne";"Neutrálne";"Nesúhlasím";"";"Nesúhlasím";"Nesúhlasím";"Neutrálne";"Súhlasím";"Vôbec nesúhlasím";"";"";"";"";"";"";"";"";"";"";"534.86";"";"11.04";"";"37.45";"26.36";"13.14";"9.38";"5.13";"5.8";"6.57";"5.27";"5.37";"9.37";"8.4";"4.73";"17.9";"7.57";"7.39";"7.88";"12.02";"4.37";"5.3";"9.07";"5.83";"8.95";"4.97";"8.83";"11.06";"6.87";"5.1";"5.33";"8.07";"11.17";"4.58";"9.36";"9.71";"5.05";"6.45";"6.02";"11.49";"4.89";"5.53";"4.99";"22.77";"20.01";"9.92";"13.04";"3.85";"5.43";"6.72";"16.56";"7.45";"";"13.34";"11.81";"13.96";"4.79";"9.39";"12.06";"";"";"";"";"";"";"";"";"";""
"20";"2022-03-30 08:13:50";"66";"sk";"1686575588";"2022-03-30 08:02:17";"2022-03-30 08:13:50";"193.87.171.4";"";"";"Úplne súhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Súhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Súhlasím";"Vôbec nesúhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Nesúhlasím";"Vôbec nesúhlasím";"Súhlasím";"Vôbec nesúhlasím";"Nesúhlasím";"Vôbec nesúhlasím";"Vôbec nesúhlasím";"Súhlasím";"Vôbec nesúhlasím";"Súhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Nesúhlasím";"Úplne súhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Neutrálne";"Vôbec nesúhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Úplne súhlasím";"Súhlasím";"Vôbec nesúhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Neutrálne";"Úplne súhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Súhlasím";"Neutrálne";"Vôbec nesúhlasím";"Vôbec nesúhlasím";"";"Nesúhlasím";"Úplne súhlasím";"Úplne súhlasím";"Súhlasím";"Vôbec nesúhlasím";"Slobodný/á";"16-30";"SŠ s maturitou";"Študent";"4";"0 (Nezmenil/a)";"Muž";"Nie";"Nie";"otázky, ktoré pomôžu zefektívniť prijímacie konanie";"730.27";"";"13.41";"";"17.56";"31.55";"18.95";"17.45";"13.16";"19.21";"21.21";"26.5";"17.49";"28.71";"5.08";"5.27";"8.57";"16.6";"10.49";"7.06";"4.98";"11.46";"5.74";"6.78";"12.29";"5.66";"6.7";"6.6";"10.62";"9.76";"6.76";"5.77";"7.2";"16.48";"5.94";"7.62";"5.65";"4.12";"5.99";"3.71";"4.49";"4.65";"4.65";"5.06";"6.48";"12";"6.32";"10.63";"6.98";"4.09";"7.18";"5.54";"5.82";"";"13.54";"7.32";"11.28";"4.21";"5.04";"4.84";"8.05";"4.17";"8.59";"5.84";"5.85";"7.94";"3.19";"7.52";"9.77";"111.13"
"21";"2022-03-30 08:10:42";"66";"sk";"1074545956";"2022-03-30 08:04:04";"2022-03-30 08:10:42";"193.87.171.4";"";"";"Súhlasím";"Súhlasím";"Nesúhlasím";"Neutrálne";"Súhlasím";"Súhlasím";"Súhlasím";"Neutrálne";"Neutrálne";"Nesúhlasím";"Súhlasím";"Vôbec nesúhlasím";"Súhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Neutrálne";"Neutrálne";"Nesúhlasím";"Nesúhlasím";"Neutrálne";"Nesúhlasím";"Súhlasím";"Neutrálne";"Súhlasím";"Súhlasím";"Súhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Nesúhlasím";"Súhlasím";"Súhlasím";"Neutrálne";"Neutrálne";"Súhlasím";"Úplne súhlasím";"Neutrálne";"Nesúhlasím";"Súhlasím";"Nesúhlasím";"Neutrálne";"Nesúhlasím";"Súhlasím";"Súhlasím";"Neutrálne";"Neutrálne";"Neutrálne";"Súhlasím";"Nesúhlasím";"";"Nesúhlasím";"Súhlasím";"Neutrálne";"Súhlasím";"Vôbec nesúhlasím";"Zadaný/á";"16-30";"SŠ s maturitou";"Študent";"4";"1";"Muž";"Nie";"Nie";"Typologia osobnosti";"425.05";"";"5.91";"";"4.3";"17.8";"6.38";"4.32";"4.83";"7.3";"6.14";"4.25";"4.36";"18.92";"4.85";"4.92";"4.8";"4.71";"8.2";"4.04";"3.99";"3.78";"5.84";"6";"3.67";"6.43";"4.55";"10.47";"6.54";"5.16";"4.41";"5.41";"3.99";"5.58";"4.31";"5.68";"4.01";"3.38";"4.32";"5.2";"5.68";"5";"6.92";"8.36";"5.38";"4.57";"3.78";"5.74";"5.35";"4.09";"3.63";"5.28";"4.03";"";"10.96";"7.96";"4.08";"3.12";"2.52";"5";"5.18";"4.29";"10.16";"6.32";"6.06";"13.6";"3.51";"4.77";"10.57";"40.39"
"22";"2022-03-30 08:14:40";"66";"sk";"1013517210";"2022-03-30 08:05:16";"2022-03-30 08:14:40";"193.87.171.4";"";"";"Úplne súhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Úplne súhlasím";"Úplne súhlasím";"Nesúhlasím";"Úplne súhlasím";"Nesúhlasím";"Vôbec nesúhlasím";"Súhlasím";"Vôbec nesúhlasím";"Vôbec nesúhlasím";"Vôbec nesúhlasím";"Súhlasím";"Nesúhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Vôbec nesúhlasím";"Súhlasím";"Nesúhlasím";"Úplne súhlasím";"Nesúhlasím";"Úplne súhlasím";"Nesúhlasím";"Súhlasím";"Neutrálne";"Nesúhlasím";"Nesúhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Nesúhlasím";"Úplne súhlasím";"Úplne súhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Nesúhlasím";"Úplne súhlasím";"Nesúhlasím";"Úplne súhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Úplne súhlasím";"Vôbec nesúhlasím";"Vôbec nesúhlasím";"";"Nesúhlasím";"Neutrálne";"Súhlasím";"Úplne súhlasím";"Nesúhlasím";"Zadaný/á";"16-30";"SŠ bez maturity";"Študent";"3";"0 (Nezmenil/a)";"Žena";"Nie";"Nie";"neviem :)";"593.02";"";"8.85";"";"41.53";"7.74";"5.18";"6.54";"4.43";"5.03";"5.61";"4.34";"7.5";"10.54";"6.14";"3.93";"7.65";"4.69";"6.72";"9";"5.04";"5.03";"2.96";"3.22";"4.28";"5.54";"4.17";"4.04";"4.95";"3.85";"6.06";"7.44";"7.61";"18.05";"6.6";"3.69";"4.64";"2.99";"9.74";"4.06";"3.31";"2.91";"4.19";"6.8";"5.12";"6.7";"4.71";"9.58";"4";"6.66";"12.51";"3.89";"5.59";"";"11.22";"8.12";"9.91";"4.35";"3.69";"5.12";"4.93";"4.06";"9.85";"5.38";"25.68";"23.79";"5.46";"3.54";"8.29";"124.28"
"23";"2022-03-30 09:10:14";"66";"sk";"1054129471";"2022-03-30 09:04:22";"2022-03-30 09:10:14";"84.47.113.3";"";"";"Úplne súhlasím";"Úplne súhlasím";"Nesúhlasím";"Súhlasím";"Súhlasím";"Úplne súhlasím";"Neutrálne";"Súhlasím";"Nesúhlasím";"Nesúhlasím";"Úplne súhlasím";"Neutrálne";"Vôbec nesúhlasím";"Vôbec nesúhlasím";"Súhlasím";"Nesúhlasím";"Neutrálne";"Vôbec nesúhlasím";"Nesúhlasím";"Súhlasím";"Nesúhlasím";"Úplne súhlasím";"Nesúhlasím";"Nesúhlasím";"Vôbec nesúhlasím";"Úplne súhlasím";"Súhlasím";"Nesúhlasím";"Nesúhlasím";"Vôbec nesúhlasím";"Súhlasím";"Súhlasím";"Úplne súhlasím";"Nesúhlasím";"Úplne súhlasím";"Neutrálne";"Úplne súhlasím";"Vôbec nesúhlasím";"Nesúhlasím";"Neutrálne";"Nesúhlasím";"Úplne súhlasím";"Súhlasím";"Nesúhlasím";"Súhlasím";"Súhlasím";"Nesúhlasím";"Vôbec nesúhlasím";"";"Nesúhlasím";"Súhlasím";"Úplne súhlasím";"Súhlasím";"Vôbec nesúhlasím";"Zadaný/á";"16-30";"VŠ 1. alebo 2. stupňa";"Plný úväzok";"1";"0 (Nezmenil/a)";"Žena";"Nie";"Nie";"vôbec netuším";"384.06";"";"11.14";"";"34.43";"10.48";"4.03";"3.86";"4.26";"4.3";"4.43";"4.23";"4.76";"7.95";"3.75";"3.77";"3.81";"4.73";"4.59";"4.42";"5.06";"3.81";"4.74";"5.01";"3.64";"4.1";"3.54";"6.52";"5.27";"4.1";"3.93";"4.57";"3.74";"5.06";"3.56";"4.99";"3.69";"4.28";"4.07";"3.79";"4.67";"3.59";"3.74";"4.52";"9.94";"5.73";"5.57";"4.9";"4.63";"4.81";"4.43";"4.09";"3.86";"";"6.75";"9.87";"5.98";"2.93";"3.73";"3.52";"4.23";"5.19";"4.33";"5.34";"6.46";"11.55";"3.52";"3.36";"4.9";"31.51"
"24";"2022-03-30 10:24:47";"66";"sk";"937828596";"2022-03-30 10:14:30";"2022-03-30 10:24:47";"193.87.171.4";"";"";"Neutrálne";"Súhlasím";"Nesúhlasím";"Úplne súhlasím";"Neutrálne";"Súhlasím";"Nesúhlasím";"Úplne súhlasím";"Nesúhlasím";"Nesúhlasím";"Súhlasím";"Súhlasím";"Neutrálne";"Nesúhlasím";"Neutrálne";"Nesúhlasím";"Súhlasím";"Vôbec nesúhlasím";"Nesúhlasím";"Súhlasím";"Nesúhlasím";"Neutrálne";"Nesúhlasím";"Súhlasím";"Neutrálne";"Súhlasím";"Súhlasím";"Nesúhlasím";"Nesúhlasím";"Nesúhlasím";"Súhlasím";"Súhlasím";"Súhlasím";"Súhlasím";"Súhlasím";"Neutrálne";"Súhlasím";"Neutrálne";"Neutrálne";"Súhlasím";"Neutrálne";"Súhlasím";"Neutrálne";"Nesúhlasím";"Súhlasím";"Neutrálne";"Nesúhlasím";"Neutrálne";"";"Nesúhlasím";"Nesúhlasím";"Súhlasím";"Neutrálne";"Nesúhlasím";"Slobodný/á";"16-30";"Základné";"Študent";"5+";"0 (Nezmenil/a)";"Žena";"Nie";"Nie";"reakcie ludi ";"642.36";"";"15.12";"";"52.59";"18.6";"8.09";"23.94";"6.3";"17.17";"6.13";"9.37";"4.42";"15.46";"5.31";"4.85";"6.73";"5.32";"10.51";"5.39";"4.63";"6.14";"4.4";"4.6";"8.41";"5.55";"7.14";"8.04";"8.1";"4.39";"4.61";"5.56";"4.17";"6.15";"5.5";"6.2";"6.39";"7.47";"5.31";"7.33";"3.76";"5.45";"4.49";"6.6";"10.19";"5.43";"3.91";"7.44";"9.05";"5.41";"4.27";"6.58";"7.24";"";"11.47";"11.52";"11.32";"10.41";"3.77";"4";"6.27";"4.48";"10.31";"5.51";"5.92";"5.93";"3.94";"6.16";"14.9";"111.24"
